IndicatorCode,SpatialDim,ParentLocation,TimeDim,NumericValue,Low,High,Dim1
WHOSIS_000001,YEM,Eastern Mediterranean,2015,70.38072,69.56288,71.31808,SEX_FMLE
WHOSIS_000001,HRV,Europe,2007,75.91802,75.85572,76.04348,SEX_BTSX
WHOSIS_000001,MOZ,Africa,2000,48.91455,47.87132,49.74476,SEX_MLE
WHOSIS_000001,HTI,Americas,2003,58.42067,57.55539,59.47844,SEX_MLE
WHOSIS_000001,GAB,Africa,2020,68.05503,67.14585,69.00943,SEX_FMLE
WHOSIS_000001,SLB,Western Pacific,2002,63.47177,62.68264,64.32915,SEX_BTSX
WHOSIS_000001,GHA,Africa,2002,57.89194,57.21351,58.60829,SEX_MLE
WHOSIS_000001,NAM,Africa,2009,59.50437,58.58278,60.54747,SEX_BTSX
WHOSIS_000001,ISL,Europe,2019,81.10092,80.93922,81.35622,SEX_MLE
WHOSIS_000001,TGO,Africa,2001,54.31802,53.57433,55.27684,SEX_MLE
WHOSIS_000001,SEN,Africa,2017,68.11975,67.45732,69.01363,SEX_BTSX
WHOSIS_000001,KWT,Eastern Mediterranean,2014,84.53565,84.45021,84.69739,SEX_FMLE
WHOSIS_000001,WB_LMI,,2001,62.98195,62.34301,63.57772,SEX_BTSX
WHOSIS_000001,FRA,Europe,2020,81.87409,81.87243,81.93562,SEX_BTSX
WHOSIS_000001,NZL,Western Pacific,2016,80.10047,80.08126,80.18612,SEX_MLE
WHOSIS_000001,GBR,Europe,2004,76.51712,76.45763,76.57662,SEX_MLE
WHOSIS_000001,GRD,Americas,2007,76.46456,76.24253,76.79721,SEX_FMLE
WHOSIS_000001,TCD,Africa,2003,50.70744,49.73477,51.65294,SEX_MLE
WHOSIS_000001,FJI,Western Pacific,2009,69.14117,68.88963,69.49689,SEX_FMLE
WHOSIS_000001,NOR,Europe,2009,78.61575,78.59854,78.71026,SEX_MLE
WHOSIS_000001,BRN,Western Pacific,2021,78.56671,78.31002,78.96078,SEX_FMLE
WHOSIS_000001,PER,Americas,2018,78.99014,78.57918,79.62817,SEX_BTSX
WHOSIS_000001,JAM,Americas,2016,69.59322,68.91795,70.26807,SEX_MLE
WHOSIS_000001,DEU,Europe,2016,78.35184,78.2909,78.41278,SEX_MLE
WHOSIS_000001,JAM,Americas,2016,75.23128,74.97497,75.64563,SEX_FMLE
WHOSIS_000001,TJK,Europe,2014,73.89104,73.50332,74.31825,SEX_FMLE
WHOSIS_000001,COG,Africa,2017,63.19296,62.33943,64.0637,SEX_FMLE
WHOSIS_000001,CZE,Europe,2008,80.24412,80.21324,80.33525,SEX_FMLE
WHOSIS_000001,BEL,Europe,2010,82.37869,82.37042,82.4614,SEX_FMLE
WHOSIS_000001,LCA,Americas,2019,72.53056,71.9328,73.11636,SEX_MLE
WHOSIS_000001,KGZ,Europe,2009,64.92406,64.62421,65.30605,SEX_MLE
WHOSIS_000001,MEX,Americas,2012,75.64457,75.50526,75.83435,SEX_BTSX
WHOSIS_000001,BRB,Americas,2012,76.23035,76.04346,76.48474,SEX_BTSX
WHOSIS_000001,MYS,Western Pacific,2002,76.01008,75.97498,76.11127,SEX_FMLE
WHOSIS_000001,CPV,Africa,2003,75.87424,75.25577,76.56006,SEX_FMLE
WHOSIS_000001,PRY,Americas,2008,74.99889,74.39744,75.6577,SEX_BTSX
WHOSIS_000001,BEL,Europe,2013,82.68693,82.669,82.75622,SEX_FMLE
WHOSIS_000001,JPN,Western Pacific,2018,87.05558,87.00517,87.10599,SEX_FMLE
WHOSIS_000001,THA,South-East Asia,2020,73.2353,72.45894,74.00483,SEX_MLE
WHOSIS_000001,WB_LMI,,2000,62.60003,62.02886,63.21947,SEX_BTSX
WHOSIS_000001,GRD,Americas,2018,75.53801,75.3099,75.8677,SEX_FMLE
WHOSIS_000001,CMR,Africa,2002,54.0888,53.25789,54.9327,SEX_FMLE
WHOSIS_000001,AFG,Eastern Mediterranean,2002,54.92199,53.95336,55.98963,SEX_MLE
WHOSIS_000001,KIR,Western Pacific,2007,57.83984,57.03706,58.96535,SEX_MLE
WHOSIS_000001,NAM,Africa,2013,58.52406,57.75229,59.38097,SEX_MLE
WHOSIS_000001,BRN,Western Pacific,2005,77.92883,77.71515,78.23131,SEX_FMLE
WHOSIS_000001,EMR,,2011,66.73407,65.9981,67.55974,SEX_MLE
WHOSIS_000001,TTO,Americas,2010,76.39513,76.10949,76.68066,SEX_FMLE
WHOSIS_000001,HTI,Americas,2011,61.10474,60.17538,62.04506,SEX_BTSX
WHOSIS_000001,LBN,Eastern Mediterranean,2011,75.6304,75.30392,76.04688,SEX_MLE
WHOSIS_000001,SYC,Africa,2007,72.47348,72.29179,72.72,SEX_BTSX
WHOSIS_000001,ARG,Americas,2006,75.53271,75.5061,75.61916,SEX_BTSX
WHOSIS_000001,GUY,Americas,2017,71.51882,70.8537,72.3339,SEX_FMLE
WHOSIS_000001,GUY,Americas,2010,63.13247,62.5754,63.74126,SEX_MLE
WHOSIS_000001,LVA,Europe,2021,77.89728,77.81196,78.05621,SEX_FMLE
WHOSIS_000001,UGA,Africa,2017,61.81729,61.10813,62.65567,SEX_MLE
WHOSIS_000001,WPR,,2002,72.52306,72.21859,72.90004,SEX_BTSX
WHOSIS_000001,PRI,Americas,2005,73.84573,73.76776,74.01794,SEX_MLE
WHOSIS_000001,DOM,Americas,2017,76.93329,76.31233,77.61357,SEX_FMLE
WHOSIS_000001,GUY,Americas,2000,64.65123,64.20807,65.08765,SEX_BTSX
WHOSIS_000001,BWA,Africa,2005,53.16799,51.67415,54.98445,SEX_BTSX
WHOSIS_000001,AFR,,2007,58.70539,58.0673,59.42551,SEX_FMLE
WHOSIS_000001,NGA,Africa,2007,59.52226,58.6821,60.51677,SEX_FMLE
WHOSIS_000001,IRQ,Eastern Mediterranean,2016,71.12531,70.20349,71.99644,SEX_BTSX
WHOSIS_000001,VEN,Americas,2009,70.33016,70.27342,70.45714,SEX_MLE
WHOSIS_000001,ITA,Europe,2007,78.51294,78.45572,78.57016,SEX_MLE
WHOSIS_000001,NAM,Africa,2010,56.84208,55.85755,57.72832,SEX_MLE
WHOSIS_000001,PER,Americas,2007,77.06502,76.57233,77.66239,SEX_MLE
WHOSIS_000001,KWT,Eastern Mediterranean,2011,79.9597,79.83051,80.17168,SEX_MLE
WHOSIS_000001,KEN,Africa,2016,62.60124,61.9307,63.34837,SEX_MLE
WHOSIS_000001,GAB,Africa,2011,64.04018,63.16813,65.02483,SEX_FMLE
WHOSIS_000001,DZA,Africa,2021,76.63875,76.21037,77.11371,SEX_FMLE
WHOSIS_000001,FRA,Europe,2006,80.52598,80.46267,80.5893,SEX_BTSX
WHOSIS_000001,SEN,Africa,2013,68.0728,67.52946,68.59687,SEX_FMLE
WHOSIS_000001,WPR,,2008,77.89072,77.67096,78.21863,SEX_FMLE
WHOSIS_000001,PNG,Western Pacific,2005,63.02313,62.35061,64.00239,SEX_MLE
WHOSIS_000001,VUT,Western Pacific,2018,64.02999,63.49477,64.6955,SEX_MLE
WHOSIS_000001,CHL,Americas,2004,77.54891,77.53006,77.63603,SEX_BTSX
WHOSIS_000001,SRB,Europe,2008,76.46011,76.41004,76.59281,SEX_FMLE
WHOSIS_000001,ARE,Eastern Mediterranean,2010,80.45344,80.12083,80.88258,SEX_BTSX
WHOSIS_000001,TTO,Americas,2001,73.28444,73.00551,73.7182,SEX_FMLE
WHOSIS_000001,MKD,Europe,2003,73.22933,73.10483,73.40089,SEX_BTSX
WHOSIS_000001,ETH,Africa,2013,67.59026,67.09399,68.12262,SEX_FMLE
WHOSIS_000001,NZL,Western Pacific,2006,77.93207,77.90752,78.02265,SEX_MLE
WHOSIS_000001,AZE,Europe,2006,67.63798,67.15537,68.06678,SEX_BTSX
WHOSIS_000001,ECU,Americas,2015,77.15293,76.8409,77.51731,SEX_BTSX
WHOSIS_000001,BWA,Africa,2007,55.77025,54.24907,56.97523,SEX_BTSX
WHOSIS_000001,WPR,,2005,76.41926,76.13811,76.7779,SEX_FMLE
WHOSIS_000001,GAB,Africa,2004,58.70866,57.90499,59.62094,SEX_BTSX
WHOSIS_000001,DZA,Africa,2020,72.97748,72.49786,73.41573,SEX_MLE
WHOSIS_000001,LVA,Europe,2015,74.81086,74.71569,74.94723,SEX_BTSX
WHOSIS_000001,HRV,Europe,2014,78.05646,77.99716,78.17907,SEX_BTSX
WHOSIS_000001,FSM,Western Pacific,2000,63.55832,62.98914,64.42728,SEX_BTSX
WHOSIS_000001,BOL,Americas,2005,69.66469,69.1368,70.36392,SEX_FMLE
WHOSIS_000001,ZMB,Africa,2009,56.6165,55.74123,57.5364,SEX_BTSX
WHOSIS_000001,SEN,Africa,2005,62.36297,61.94892,62.9629,SEX_BTSX
WHOSIS_000001,PRK,South-East Asia,2011,67.20523,66.4824,67.97873,SEX_MLE
WHOSIS_000001,ARM,Europe,2020,62.73319,62.46504,63.01192,SEX_MLE
WHOSIS_000001,EMR,,2008,66.14282,65.50759,66.92468,SEX_MLE
WHOSIS_000001,DJI,Eastern Mediterranean,2021,63.04218,62.07682,64.25413,SEX_MLE
WHOSIS_000001,TUN,Eastern Mediterranean,2005,78.03321,77.46712,78.70827,SEX_FMLE
WHOSIS_000001,TON,Western Pacific,2003,68.27036,67.79816,68.74588,SEX_MLE
WHOSIS_000001,ISL,Europe,2016,83.64251,83.52456,83.8341,SEX_FMLE
WHOSIS_000001,BRA,Americas,2011,74.01518,73.83745,74.29752,SEX_BTSX
WHOSIS_000001,BRB,Americas,2013,77.31022,77.11666,77.58213,SEX_FMLE
WHOSIS_000001,CRI,Americas,2011,82.67167,82.5876,82.81793,SEX_FMLE
WHOSIS_000001,VEN,Americas,2010,74.66224,74.57727,74.78441,SEX_BTSX
WHOSIS_000001,GUY,Americas,2009,69.20217,68.78288,69.70079,SEX_FMLE
WHOSIS_000001,WB_HI,,2012,77.56079,77.55819,77.63293,SEX_MLE
WHOSIS_000001,STP,Africa,2001,63.2275,62.53501,64.00417,SEX_MLE
WHOSIS_000001,CHL,Americas,2009,76.18025,76.1576,76.26572,SEX_MLE
WHOSIS_000001,TON,Western Pacific,2018,70.27689,69.64297,71.13633,SEX_MLE
WHOSIS_000001,CHL,Americas,2013,77.20817,77.19666,77.2878,SEX_MLE
WHOSIS_000001,AFR,,2015,64.36441,63.48839,65.1241,SEX_FMLE
WHOSIS_000001,SAU,Eastern Mediterranean,2006,71.10561,70.77746,71.38697,SEX_MLE
WHOSIS_000001,AUS,Western Pacific,2006,78.78669,78.77927,78.86743,SEX_MLE
WHOSIS_000001,JPN,Western Pacific,2014,80.8466,80.79635,80.89684,SEX_MLE
WHOSIS_000001,CHN,Western Pacific,2018,74.38892,73.85121,75.03037,SEX_MLE
WHOSIS_000001,PNG,Western Pacific,2011,66.09645,65.38817,66.78524,SEX_FMLE
WHOSIS_000001,SVK,Europe,2007,78.32412,78.27793,78.43568,SEX_FMLE
WHOSIS_000001,BEL,Europe,2016,81.07461,81.06592,81.15579,SEX_BTSX
WHOSIS_000001,KGZ,Europe,2010,73.30366,73.09472,73.60681,SEX_FMLE
WHOSIS_000001,ESP,Europe,2017,80.07545,80.02,80.13091,SEX_MLE
WHOSIS_000001,ALB,Europe,2014,78.01445,77.58688,78.40397,SEX_BTSX
WHOSIS_000001,QAT,Eastern Mediterranean,2004,72.92252,72.57895,73.43714,SEX_FMLE
WHOSIS_000001,AUT,Europe,2018,81.42362,81.41364,81.50807,SEX_BTSX
WHOSIS_000001,GAB,Africa,2019,62.60958,61.59965,63.74952,SEX_MLE
WHOSIS_000001,POL,Europe,2007,75.17672,75.1647,75.24318,SEX_BTSX
WHOSIS_000001,BHR,Eastern Mediterranean,2004,72.15432,72.00894,72.40647,SEX_FMLE
WHOSIS_000001,ISR,Europe,2000,78.54384,78.52096,78.6411,SEX_BTSX
WHOSIS_000001,BEN,Africa,2017,63.34863,62.50624,64.35016,SEX_BTSX
WHOSIS_000001,SEN,Africa,2018,66.79409,65.8528,67.58966,SEX_MLE
WHOSIS_000001,NPL,South-East Asia,2002,66.45259,65.86425,66.97272,SEX_BTSX
WHOSIS_000001,MLT,Europe,2004,80.99046,80.88862,81.14769,SEX_FMLE
WHOSIS_000001,ARM,Europe,2010,73.01384,72.8388,73.22867,SEX_BTSX
WHOSIS_000001,DNK,Europe,2000,79.12806,79.10783,79.21336,SEX_FMLE
WHOSIS_000001,HRV,Europe,2009,79.81498,79.76224,79.95769,SEX_FMLE
WHOSIS_000001,SOM,Eastern Mediterranean,2004,51.8661,50.70371,52.98615,SEX_FMLE
WHOSIS_000001,CHN,Western Pacific,2017,74.15977,73.68057,74.68807,SEX_MLE
WHOSIS_000001,MAR,Eastern Mediterranean,2009,71.48133,70.70404,72.26643,SEX_MLE
WHOSIS_000001,CAF,Africa,2013,47.24585,46.04957,48.30369,SEX_MLE
WHOSIS_000001,ERI,Africa,2011,64.06148,63.27982,65.12989,SEX_FMLE
WHOSIS_000001,KIR,Western Pacific,2008,61.27006,60.37469,61.99874,SEX_BTSX
WHOSIS_000001,QAT,Eastern Mediterranean,2003,72.75119,72.46085,73.19627,SEX_FMLE
WHOSIS_000001,GEO,Europe,2014,76.98406,76.87644,77.17387,SEX_FMLE
WHOSIS_000001,GRC,Europe,2018,81.05192,81.03218,81.13752,SEX_BTSX
WHOSIS_000001,DOM,Americas,2014,76.83606,76.29308,77.4027,SEX_FMLE
WHOSIS_000001,TUR,Europe,2006,76.53842,76.17699,76.994,SEX_BTSX
WHOSIS_000001,GIN,Africa,2006,57.77676,56.99756,58.50862,SEX_FMLE
WHOSIS_000001,WSM,Western Pacific,2011,70.50058,70.01199,71.18431,SEX_BTSX
WHOSIS_000001,BFA,Africa,2011,56.79375,55.86705,57.74254,SEX_MLE
WHOSIS_000001,PSE,Eastern Mediterranean,2008,64.89559,64.46791,65.34083,SEX_MLE
WHOSIS_000001,COM,Africa,2021,67.49704,66.77157,68.42914,SEX_BTSX
WHOSIS_000001,BFA,Africa,2016,58.87874,57.86373,59.92814,SEX_MLE
WHOSIS_000001,TCD,Africa,2000,51.16933,50.34455,52.20351,SEX_BTSX
WHOSIS_000001,CHL,Americas,2002,77.34181,77.31753,77.42783,SEX_BTSX
WHOSIS_000001,GRD,Americas,2012,75.62768,75.41716,75.91634,SEX_FMLE
WHOSIS_000001,BHR,Eastern Mediterranean,2013,74.51113,74.30286,74.74338,SEX_MLE
WHOSIS_000001,GBR,Europe,2002,75.76651,75.706,75.82703,SEX_MLE
WHOSIS_000001,ARE,Eastern Mediterranean,2013,80.56393,80.23394,81.02427,SEX_BTSX
WHOSIS_000001,THA,South-East Asia,2001,71.72869,71.12653,72.27358,SEX_BTSX
WHOSIS_000001,KIR,Western Pacific,2017,65.03646,64.14092,65.85892,SEX_FMLE
WHOSIS_000001,FRA,Europe,2001,79.01103,78.95552,79.06655,SEX_BTSX
WHOSIS_000001,BLZ,Americas,2006,72.62148,72.44515,72.90583,SEX_BTSX
WHOSIS_000001,RUS,Europe,2018,72.66312,72.61091,72.71533,SEX_BTSX
WHOSIS_000001,SOM,Eastern Mediterranean,2016,56.44009,55.3212,57.79622,SEX_FMLE
WHOSIS_000001,LSO,Africa,2005,44.04118,42.63311,46.09974,SEX_FMLE
WHOSIS_000001,PRT,Europe,2017,83.97664,83.96361,84.05891,SEX_FMLE
WHOSIS_000001,SEN,Africa,2020,68.56112,67.91424,69.42607,SEX_BTSX
WHOSIS_000001,SYR,Eastern Mediterranean,2000,71.08679,70.70069,71.61951,SEX_BTSX
WHOSIS_000001,WB_LI,,2020,66.38332,65.49021,67.18295,SEX_FMLE
WHOSIS_000001,MEX,Americas,2019,75.83443,75.65654,76.10606,SEX_BTSX
WHOSIS_000001,LUX,Europe,2011,81.3926,81.27664,81.57238,SEX_BTSX
WHOSIS_000001,GBR,Europe,2012,82.33515,82.27775,82.39254,SEX_FMLE
WHOSIS_000001,SRB,Europe,2020,71.48874,71.45583,71.59187,SEX_MLE
WHOSIS_000001,BRA,Americas,2020,74.11394,73.90598,74.33499,SEX_BTSX
WHOSIS_000001,SAU,Eastern Mediterranean,2021,75.7321,75.39349,76.17177,SEX_MLE
WHOSIS_000001,CMR,Africa,2017,60.6426,59.51328,61.89472,SEX_BTSX
WHOSIS_000001,LTU,Europe,2019,76.24762,76.15995,76.39179,SEX_BTSX
WHOSIS_000001,CPV,Africa,2005,76.35216,75.91947,77.0658,SEX_FMLE
WHOSIS_000001,EGY,Eastern Mediterranean,2005,69.52274,69.15416,69.95784,SEX_BTSX
WHOSIS_000001,THA,South-East Asia,2002,71.71439,71.12977,72.25912,SEX_BTSX
WHOSIS_000001,GIN,Africa,2011,58.59208,57.78067,59.56933,SEX_BTSX
WHOSIS_000001,PRT,Europe,2009,82.40508,82.39304,82.48163,SEX_FMLE
WHOSIS_000001,SGP,Western Pacific,2012,80.04082,80.01117,80.12919,SEX_MLE
WHOSIS_000001,GAB,Africa,2006,61.98517,61.11795,62.98617,SEX_FMLE
WHOSIS_000001,TUN,Eastern Mediterranean,2009,73.72549,73.14427,74.53638,SEX_MLE
WHOSIS_000001,WB_LMI,,2008,67.57,67.06592,68.16842,SEX_FMLE
WHOSIS_000001,PER,Americas,2008,80.41615,80.05054,80.86615,SEX_FMLE
WHOSIS_000001,FIN,Europe,2015,78.4877,78.46502,78.58295,SEX_MLE
WHOSIS_000001,COM,Africa,2003,62.926,61.87055,63.75663,SEX_MLE
WHOSIS_000001,YEM,Eastern Mediterranean,2003,64.67397,63.7616,65.74659,SEX_BTSX
WHOSIS_000001,BIH,Europe,2017,74.91483,74.84614,75.0717,SEX_MLE
WHOSIS_000001,GAB,Africa,2002,56.70376,55.8422,57.6198,SEX_MLE
WHOSIS_000001,ZAF,Africa,2005,50.40167,50.05437,50.83045,SEX_MLE
WHOSIS_000001,ZWE,Africa,2003,45.46777,43.99129,47.24766,SEX_FMLE
WHOSIS_000001,BGD,South-East Asia,2000,65.36178,64.85488,65.93203,SEX_BTSX
WHOSIS_000001,CZE,Europe,2003,71.99659,71.96575,72.0932,SEX_MLE
WHOSIS_000001,MEX,Americas,2020,75.09246,74.94119,75.2965,SEX_FMLE
WHOSIS_000001,VCT,Americas,2020,75.56512,75.26306,75.97662,SEX_FMLE
WHOSIS_000001,UGA,Africa,2011,58.21651,57.55077,58.9604,SEX_MLE
WHOSIS_000001,MWI,Africa,2016,59.24498,58.6147,60.05642,SEX_MLE
WHOSIS_000001,ESP,Europe,2009,78.38598,78.32115,78.45081,SEX_MLE
WHOSIS_000001,SEN,Africa,2005,63.81409,63.31841,64.34573,SEX_FMLE
WHOSIS_000001,MWI,Africa,2000,45.34672,44.03787,46.6199,SEX_FMLE
WHOSIS_000001,JOR,Eastern Mediterranean,2010,77.03944,76.75591,77.38312,SEX_FMLE
WHOSIS_000001,VEN,Americas,2021,71.22083,70.4769,71.90338,SEX_BTSX
WHOSIS_000001,DZA,Africa,2013,75.45246,75.15763,75.79282,SEX_MLE
WHOSIS_000001,CYP,Europe,2001,81.13238,80.99389,81.40875,SEX_FMLE
WHOSIS_000001,ROU,Europe,2015,71.37523,71.3422,71.47588,SEX_MLE
WHOSIS_000001,ISR,Europe,2021,81.74465,81.67457,81.85505,SEX_BTSX
WHOSIS_000001,MDV,South-East Asia,2016,77.72036,77.45226,78.06684,SEX_BTSX
WHOSIS_000001,UGA,Africa,2010,59.96021,59.16031,60.68933,SEX_BTSX
WHOSIS_000001,CPV,Africa,2000,67.70208,66.90353,68.66384,SEX_MLE
WHOSIS_000001,RWA,Africa,2001,46.67497,45.72739,47.66832,SEX_MLE
WHOSIS_000001,ZWE,Africa,2011,53.27755,52.4374,54.27158,SEX_BTSX
WHOSIS_000001,UKR,Europe,2001,73.39757,73.321,73.54369,SEX_FMLE
WHOSIS_000001,CHL,Americas,2012,82.00754,81.9899,82.09275,SEX_FMLE
WHOSIS_000001,WB_UMI,,2005,70.93951,70.66812,71.29209,SEX_BTSX
WHOSIS_000001,GTM,Americas,2000,68.30883,67.8815,68.80272,SEX_BTSX
WHOSIS_000001,SLE,Africa,2005,52.10903,51.04155,53.11514,SEX_BTSX
WHOSIS_000001,HTI,Americas,2005,59.25581,58.54122,60.29365,SEX_MLE
WHOSIS_000001,CHE,Europe,2006,83.62143,83.60904,83.70483,SEX_FMLE
WHOSIS_000001,GRD,Americas,2006,70.91199,70.71654,71.21331,SEX_BTSX
WHOSIS_000001,MUS,Africa,2005,75.61058,75.47672,75.80893,SEX_FMLE
WHOSIS_000001,COL,Americas,2016,77.57663,77.33303,77.90705,SEX_BTSX
WHOSIS_000001,KGZ,Europe,2018,69.665,69.38861,70.11154,SEX_MLE
WHOSIS_000001,BTN,South-East Asia,2003,68.38454,67.76693,69.15398,SEX_BTSX
WHOSIS_000001,AFR,,2006,55.08702,54.32218,55.92963,SEX_MLE
WHOSIS_000001,CAF,Africa,2001,43.62954,42.51967,44.59632,SEX_MLE
WHOSIS_000001,SSD,Africa,2014,59.09265,58.01585,60.62837,SEX_BTSX
WHOSIS_000001,ATG,Americas,2019,74.04826,,,SEX_MLE
WHOSIS_000001,PRT,Europe,2010,82.73706,82.72911,82.80959,SEX_FMLE
WHOSIS_000001,ETH,Africa,2012,66.78444,66.21785,67.30019,SEX_FMLE
WHOSIS_000001,KHM,Western Pacific,2001,57.62974,56.88787,58.32197,SEX_MLE
WHOSIS_000001,GEO,Europe,2020,68.32764,68.18694,68.51874,SEX_MLE
WHOSIS_000001,NPL,South-East Asia,2013,69.97888,69.22625,70.66688,SEX_BTSX
WHOSIS_000001,HTI,Americas,2000,56.99264,55.91156,57.95813,SEX_MLE
WHOSIS_000001,LCA,Americas,2004,73.99518,73.76413,74.31136,SEX_BTSX
WHOSIS_000001,PRI,Americas,2002,73.35203,73.26109,73.51514,SEX_MLE
WHOSIS_000001,MLT,Europe,2012,78.79478,78.70371,78.96986,SEX_MLE
WHOSIS_000001,BEL,Europe,2017,81.15125,81.14193,81.24015,SEX_BTSX
WHOSIS_000001,SWE,Europe,2019,81.16795,81.15517,81.24467,SEX_MLE
WHOSIS_000001,TJK,Europe,2013,69.94728,69.43356,70.45623,SEX_MLE
WHOSIS_000001,GBR,Europe,2021,80.10063,80.09616,80.17319,SEX_BTSX
WHOSIS_000001,LBY,Eastern Mediterranean,2013,75.6834,75.29978,76.21212,SEX_FMLE
WHOSIS_000001,SEAR,,2016,70.51674,70.0312,71.11639,SEX_BTSX
WHOSIS_000001,GNQ,Africa,2011,59.8313,58.32558,61.32559,SEX_BTSX
WHOSIS_000001,MLI,Africa,2001,53.62182,52.88553,54.50561,SEX_BTSX
WHOSIS_000001,GUY,Americas,2012,69.54989,69.12854,70.08302,SEX_FMLE
WHOSIS_000001,ISR,Europe,2010,83.3476,83.33548,83.43565,SEX_FMLE
WHOSIS_000001,MEX,Americas,2006,77.71071,77.59048,77.87127,SEX_FMLE
WHOSIS_000001,CHL,Americas,2009,81.77624,81.75877,81.85878,SEX_FMLE
WHOSIS_000001,FJI,Western Pacific,2004,65.16399,64.85964,65.44762,SEX_MLE
WHOSIS_000001,LKA,South-East Asia,2011,74.95837,74.91479,75.0907,SEX_BTSX
WHOSIS_000001,SVN,Europe,2002,72.60179,72.51668,72.74212,SEX_MLE
WHOSIS_000001,FSM,Western Pacific,2012,65.02895,64.23148,65.75488,SEX_BTSX
WHOSIS_000001,DEU,Europe,2014,83.06525,83.00782,83.12268,SEX_FMLE
WHOSIS_000001,BLR,Europe,2003,62.59478,62.50584,62.7219,SEX_MLE
WHOSIS_000001,DJI,Eastern Mediterranean,2001,59.48459,58.46265,60.79617,SEX_BTSX
WHOSIS_000001,NOR,Europe,2020,81.31819,81.29763,81.41805,SEX_MLE
WHOSIS_000001,PRI,Americas,2010,75.47274,75.36269,75.64406,SEX_MLE
WHOSIS_000001,UZB,Europe,2015,67.1118,66.91397,67.42738,SEX_MLE
WHOSIS_000001,ETH,Africa,2001,52.24137,51.48016,53.00976,SEX_MLE
WHOSIS_000001,FRA,Europe,2013,81.81996,81.76282,81.8771,SEX_BTSX
WHOSIS_000001,IRL,Europe,2006,79.06563,79.03336,79.16685,SEX_BTSX
WHOSIS_000001,NZL,Western Pacific,2003,76.86184,76.82245,76.96163,SEX_MLE
WHOSIS_000001,UGA,Africa,2003,51.68239,50.94354,52.51873,SEX_BTSX
WHOSIS_000001,CHL,Americas,2021,81.42331,81.38835,81.53655,SEX_FMLE
WHOSIS_000001,LVA,Europe,2009,67.46796,67.38131,67.61802,SEX_MLE
WHOSIS_000001,HUN,Europe,2018,72.64296,72.61526,72.72415,SEX_MLE
WHOSIS_000001,VUT,Western Pacific,2001,64.97956,64.13173,65.71166,SEX_BTSX
WHOSIS_000001,CHE,Europe,2004,83.26411,83.24846,83.3436,SEX_FMLE
WHOSIS_000001,PHL,Western Pacific,2019,66.04864,65.58999,66.53449,SEX_MLE
WHOSIS_000001,NLD,Europe,2012,79.10265,79.09936,79.18289,SEX_MLE
WHOSIS_000001,GNQ,Africa,2016,60.85943,59.37196,62.29241,SEX_BTSX
WHOSIS_000001,JPN,Western Pacific,2000,84.80001,84.74857,84.85146,SEX_FMLE
WHOSIS_000001,FJI,Western Pacific,2000,68.36484,68.02113,68.69485,SEX_FMLE
WHOSIS_000001,CYP,Europe,2014,81.84706,81.6594,82.11765,SEX_BTSX
WHOSIS_000001,THA,South-East Asia,2011,72.5017,72.02905,72.96745,SEX_MLE
WHOSIS_000001,SRB,Europe,2004,69.93825,69.81708,70.0906,SEX_MLE
WHOSIS_000001,LKA,South-East Asia,2005,77.77751,77.48423,78.16302,SEX_FMLE
WHOSIS_000001,SLB,Western Pacific,2003,63.54308,62.75063,64.51174,SEX_BTSX
WHOSIS_000001,BGR,Europe,2004,76.09461,75.98828,76.2615,SEX_FMLE
WHOSIS_000001,VNM,Western Pacific,2019,69.50965,68.93624,70.20699,SEX_MLE
WHOSIS_000001,NOR,Europe,2021,81.50302,81.48183,81.59845,SEX_MLE
WHOSIS_000001,NAM,Africa,2018,62.82855,61.67009,63.98711,SEX_BTSX
WHOSIS_000001,LBR,Africa,2014,58.0222,57.0445,58.87865,SEX_MLE
WHOSIS_000001,CRI,Americas,2018,77.67558,77.57143,77.80361,SEX_MLE
WHOSIS_000001,CYP,Europe,2005,77.35813,77.15098,77.66,SEX_MLE
WHOSIS_000001,MNE,Europe,2006,71.82007,71.658,72.04657,SEX_MLE
WHOSIS_000001,SWZ,Africa,2003,41.40134,40.31015,42.78036,SEX_MLE
WHOSIS_000001,PER,Americas,2003,77.68528,77.28501,78.11714,SEX_FMLE
WHOSIS_000001,TKM,Europe,2015,68.83223,68.37034,69.26103,SEX_BTSX
WHOSIS_000001,PNG,Western Pacific,2014,65.75249,65.0249,66.433,SEX_BTSX
WHOSIS_000001,DOM,Americas,2010,71.2102,70.5341,72.04539,SEX_MLE
WHOSIS_000001,NOR,Europe,2017,80.77622,80.75539,80.86513,SEX_MLE
WHOSIS_000001,GAB,Africa,2012,62.66759,61.91925,63.61596,SEX_BTSX
WHOSIS_000001,PHL,Western Pacific,2012,73.7904,73.55347,74.13887,SEX_FMLE
WHOSIS_000001,IDN,South-East Asia,2001,68.65561,68.23083,69.19824,SEX_FMLE
WHOSIS_000001,MRT,Africa,2014,69.27692,68.50283,69.97314,SEX_FMLE
WHOSIS_000001,DNK,Europe,2005,80.24266,80.21207,80.33253,SEX_FMLE
WHOSIS_000001,BRN,Western Pacific,2001,77.15996,76.96372,77.41135,SEX_FMLE
WHOSIS_000001,GLOBAL,,2015,69.62754,69.1503,70.14573,SEX_MLE
WHOSIS_000001,BGR,Europe,2002,68.80045,68.66252,69.00452,SEX_MLE
WHOSIS_000001,WB_LI,,2004,56.58062,55.75086,57.40316,SEX_BTSX
